main_institution,main_address,subsidiary_name,latitude,longitude
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",İkinci Yüzbaşılı tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Kəlbəhüseynli tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Sarıçoban tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Dadaşlı tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Baharlı tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Şıxlar tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Ortaqışlaq tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Ayaqqərvənd tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Zəngişalı tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Qarazeynallı tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Qullar tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Hacıməmmədli tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Hacıturallı tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Məmmədbağırlı tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Küdürlü tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Qəhrəmanbəyli tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",İsalar tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Həsənxanlı tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Baş Güneypəyə tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Orta Güneypəyə tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Xatınbəyli tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Yeniqaralar tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Bəşirlər tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Sırxavənd tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Cəvahirli tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Abdunlu tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Kosalar tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Sarıcalı Tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Şüküralı tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Qaraqaşlar tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Şirvanlı tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",Kəngərli tibb məntəqəsi,40.1575833,47.1676423
Ağdam Rayon Mərkəzi Xəstəxanası,"Ağdam rayonu, Quzanlı qəsəbəsi, Zərifə Əliyeva küçəsi",2 № li tibb məntəqəsi,40.1575833,47.1676423
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Ağdaş Ailə Sağlamlıq Mərkəzi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Qaradeyin Ailə Sağlamlıq Mərkəzi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Pirəzə Ailə Sağlamlıq Mərkəzi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Aşağı Ləki Ailə Sağlamlıq Mərkəzi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Orta Ləki Ailə Sağlamlıq Mərkəzi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Yenicə Ailə Sağlamlıq Mərkəzi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Ləki Qəsəbə Ailə Sağlamlıq Mərkəzi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Tofiqi Ailə Sağlamlıq Mərkəzi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Xosrov Ailə Sağlamlıq Mərkəzi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Kükəl Ailə Sağlamlıq Mərkəzi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Şıxlı Ailə Sağlamlıq Mərkəzi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Aşağı Nemətabad Ailə Sağlamlıq Mərkəzi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Ərəbocağı Ailə Sağlamlıq Mərkəzi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Şəkili Ailə Sağlamlıq Mərkəzi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Qolqəti Ailə Sağlamlıq Mərkəzi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Ərəb tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Orta Qəsil tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Şordəhnə tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Qulbəndə tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Qarağan Şıxlar tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Qarağan Sədi tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Bulaqotağı tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Yuxarı Qəsil tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Hüşün tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Bəylik tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Qoşaqovaq tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Pirkəkə tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Tatlar tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Aşağı Zeynəddin tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Qaradağlı tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Qarasuqumlaq tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Mürsəl tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Malay tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Cücük tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Eymur tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Abad tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Ağcaqovaq tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Şəmsabad tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Birinci Aral tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Korarx tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Dəhnəxəlil tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Yuxarı Ağcayazı tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Türyançay tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Aşağı Ağcayazı tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Hapıtlı tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Cardam tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Kotanarx tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Ağzıbir tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Xınaxlı tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Qobuüstü tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Yuxarı Nemətabad tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Qəribli tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Nehrəxəlil tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Cüvə tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Əmirarx tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Humanitar Kollec tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Binələr tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Davutlu tibb məntəqəsi,40.6446412,47.4967479
Ağdaş Rayon Mərkəzi Xəstəxanası,"Ağdaş şəhəri, Heydər Əliyev prospekti 184",Tərkeş tibb məntəqəsi,40.6446412,47.4967479
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Ağstafa Ailə Sağlamlıq Mərkəzi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Muğanlı Ailə Sağlamlıq Mərkəzi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Aşağı Göycəli kənd həkim məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Aşağı Kəsəmən kənd həkim məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Dağ Kəsəmən kənd həkim məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Göycəli kənd həkim məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Qırlı kənd həkim məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Düzqışlaq kənd həkim məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Eynallı kənd həkim məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Köçəsgər kənd həkim məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Köçvəlili kənd həkim məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Qıraq Kəsəmən kənd həkim məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Poylu kənd həkim məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Sadıqlı kənd həkim məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Saloğlu Xətai kənd həkim məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Böyük Kəsik kənd həkim məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Pirili kənd həkim məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Vurğun kənd həkim məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Tatlı kənd həkim məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Zəlimxan tibb məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Kolayır tibb məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Qarahəsənli tibb məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Mollacəfərli tibb məntəqəsi,41.1121978,45.4404608
Ağstafa Rayon Mərkəzi Xəstəxanası,"Ağstafa şəhəri, Heydər Əliyev prospekti 50",Xılxına tibb məntəqəsi,41.1121978,45.4404608
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Ağsu Ailə Sağlamlıq Mərkəzi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Kalva Ailə Sağlamlıq Mərkəzi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Qəşəd həkim məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Bozavand həkim məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Padar həkim məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Ərəbmehdibəy həkim məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,İlxıçı həkim məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Növcü həkim məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Çiyni həkim məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Gürcüvan həkim məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Rəhimli həkim məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Çaparlı həkim məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Gəgəli həkim məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Qaraqoyunlu həkim məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Kəndoba həkim məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Bico həkim məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Ərəbuşağı həkim məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Ləngəbiz tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Pirhəsənli tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Təklə tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Yenilik tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Aratlı Curuxlu tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Nuran tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Xəlilli tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Cəlayir tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Nəmirli tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Göydəlləkli tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Elabad tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Şahbəyli tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Padarqışlaq tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Musabəyli tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Abasxanlı tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Ağabəyli tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Ağalarbəyli tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Ərəbsarvan tibb məntəqəsi,40.5772937,48.3779122
Ağsu Rayon Mərkəzi Xəstəxanası,Ağsu rayonu M.Ə.Rəsulzadə küçəsi,Muradlı tibb məntəqəsi,40.5772937,48.3779122
Astara Rayon Mərkəzi Xəstəxanası,"Astara şəhəri, M.Cavadzadə küçəsi 1",Astara Ailə Sağlamlıq Mərkəzi,38.4446963,48.8760298
Astara Rayon Mərkəzi Xəstəxanası,"Astara şəhəri, M.Cavadzadə küçəsi 1",Kijəbə Ailə Sağlamlıq Mərkəzi,38.4446963,48.8760298
Astara Rayon Mərkəzi Xəstəxanası,"Astara şəhəri, M.Cavadzadə küçəsi 1",Pensər Ailə Sağlamlıq Mərkəzi,38.4446963,48.8760298
Astara Rayon Mərkəzi Xəstəxanası,"Astara şəhəri, M.Cavadzadə küçəsi 1",Siyakü Ailə Sağlamlıq Mərkəzi,38.4446963,48.8760298
Astara Rayon Mərkəzi Xəstəxanası,"Astara şəhəri, M.Cavadzadə küçəsi 1",Əsxənəkəran Ailə Sağlamlıq Mərkəzi,38.4446963,48.8760298
